Year,Municipio_ID,Municipio_NAME,Flow_ID,Flow,State_ID,State,Trade_Value
2025,25011,Guasave,2,Exports,25,Sinaloa,131875914
2025,26018,Cajeme,1,Imports,26,Sonora,114416685
2025,26018,Cajeme,2,Exports,26,Sonora,125114382
2025,26030,Hermosillo,1,Imports,26,Sonora,22859770
2025,26030,Hermosillo,2,Exports,26,Sonora,11003304
2025,26042,Navojoa,2,Exports,26,Sonora,167434359
2025,28027,Nuevo Laredo,1,Imports,28,Tamaulipas,101034880
2025,28032,Reynosa,1,Imports,28,Tamaulipas,307171069
2025,28033,Río Bravo,1,Imports,28,Tamaulipas,3302014
2025,31050,Mérida,1,Imports,31,Yucatán,130433340
